311,311,1.000000
312,312,1.000000
313,313,1.000000
314,314,1.000000
315,315,1.000000
316,316,1.000000
317,317,1.000000
318,318,1.000000
319,319,1.000000
320,320,1.000000
321,321,1.000000
322,322,1.000000
323,323,1.000000
324,324,1.000000
325,325,1.000000
326,326,1.000000
327,327,1.000000
328,328,1.000000
329,329,1.000000
330,330,0.707107
331,331,1.000000
332,332,1.000000
333,333,1.000000
334,334,1.000000
335,335,1.000000
336,336,1.000000
337,337,1.000000
338,338,1.000000
339,339,1.000000
340,340,1.000000
341,341,1.000000
342,342,1.000000
343,343,1.000000
344,344,1.000000
345,345,1.000000
346,346,1.000000
347,347,1.000000
348,348,1.000000
349,349,0.840896
350,350,1.000000
351,351,0.840896
352,352,0.840896
353,353,0.840896
354,354,0.840896
355,355,1.000000
356,356,1.000000
357,357,1.000000
358,358,1.000000
359,359,1.000000
360,360,1.000000
361,361,1.000000
362,362,1.000000
363,363,0.638943
364,364,0.759836
365,365,0.759836
366,366,1.000000
367,367,1.000000
368,368,1.000000
369,369,1.000000
370,370,1.000000
371,371,1.000000
372,372,1.000000
373,373,1.000000
374,374,0.638943
375,375,1.000000
376,376,1.000000
377,377,1.000000
378,378,1.000000
379,379,1.000000
380,380,1.000000
381,381,1.000000
382,382,1.000000
383,383,1.000000
384,384,1.000000
385,385,1.000000
386,386,1.000000
387,387,1.000000
388,388,1.000000
389,389,1.000000
390,390,1.000000
391,391,1.000000
392,392,1.000000
393,393,1.000000
394,394,1.000000
395,395,1.000000
396,396,1.000000
397,397,1.000000
398,398,1.000000
399,399,1.000000
400,400,1.000000
401,401,1.000000
402,402,1.000000
403,403,1.000000
404,404,1.000000
405,405,1.000000
406,406,1.000000
407,407,1.000000
408,408,1.000000
409,409,1.000000
410,410,0.840896
411,411,1.000000
412,412,1.000000
413,413,0.840896
414,414,1.000000
415,415,1.000000
416,416,1.000000
417,417,1.000000
418,418,1.000000
419,419,1.000000
420,420,0.840896
421,421,0.840896
422,422,1.000000
423,423,1.000000
424,424,1.000000
425,425,1.000000
426,426,0.840896
427,427,0.840896
428,428,0.840896
429,429,0.840896
430,430,0.840896
431,431,0.840896
432,432,0.840896
433,433,0.840896
434,434,0.537285
435,435,0.840896
436,436,1.000000
437,437,1.000000
438,438,1.000000
439,439,1.000000
440,440,0.451801
441,441,1.000000
442,442,1.000000
