1,2,0,1.000000
1,5,0,1.000000
4,3,0,1.000000
4,7,0,1.000000
5,2,0,1.000000
5,5,0,1.000000
7,3,0,1.000000
7,7,0,1.000000
8,6,0,1.000000
8,9,0,1.000000
8,10,0,1.000000
8,13,0,1.000000
8,17,0,1.000000
8,21,0,1.000000
8,25,0,1.000000
9,6,0,1.000000
9,9,0,1.000000
9,10,0,1.000000
9,13,0,1.000000
9,17,0,1.000000
9,21,0,1.000000
9,25,0,1.000000
10,14,0,1.000000
11,6,0,1.000000
11,9,0,1.000000
11,10,0,1.000000
11,13,0,1.000000
11,17,0,1.000000
11,21,0,1.000000
11,25,0,1.000000
12,6,0,1.000000
12,9,0,1.000000
12,10,0,1.000000
12,13,0,1.000000
12,17,0,1.000000
12,21,0,1.000000
12,25,0,1.000000
13,18,0,1.000000
14,20,0,1.000000
14,22,0,1.000000
14,46,0,1.000000
15,6,0,1.000000
15,9,0,1.000000
15,10,0,1.000000
15,13,0,1.000000
15,17,0,1.000000
15,21,0,1.000000
15,25,0,1.000000
16,12,0,1.000000
17,29,0,1.000000
18,16,0,1.000000
18,24,0,1.000000
18,45,0,1.000000
19,6,0,1.000000
19,9,0,1.000000
19,10,0,1.000000
19,13,0,1.000000
19,17,0,1.000000
19,21,0,1.000000
19,25,0,1.000000
20,11,0,1.000000
21,26,0,1.000000
22,20,0,1.000000
22,22,0,1.000000
22,46,0,1.000000
23,6,0,1.000000
23,9,0,1.000000
23,10,0,1.000000
23,13,0,1.000000
23,17,0,1.000000
23,21,0,1.000000
23,25,0,1.000000
24,16,0,1.000000
24,24,0,1.000000
24,45,0,1.000000
25,33,0,1.000000
25,37,0,1.000000
25,39,0,1.000000
25,43,0,1.000000
26,30,0,1.000000
27,15,0,1.000000
28,19,0,1.000000
29,34,0,1.000000
30,32,0,1.000000
30,36,0,1.000000
30,38,0,1.000000
30,49,0,1.000000
31,23,0,1.000000
32,28,0,1.000000
32,42,0,1.000000
33,47,0,1.000000
34,32,0,1.000000
34,36,0,1.000000
34,38,0,1.000000
34,49,0,1.000000
35,23,0,1.000000
36,27,0,1.000000
36,40,0,1.000000
37,44,0,1.000000
38,32,0,1.000000
38,36,0,1.000000
38,38,0,1.000000
38,49,0,1.000000
39,23,0,1.000000
40,30,0,1.000000
41,23,0,1.000000
42,34,0,1.000000
43,51,0,1.000000
44,16,0,1.000000
44,24,0,1.000000
44,45,0,1.000000
45,31,0,1.000000
45,48,0,1.000000
46,35,0,1.000000
46,50,0,1.000000
47,20,0,1.000000
47,22,0,1.000000
47,46,0,1.000000
48,44,0,1.000000
49,41,0,1.000000
49,52,0,1.000000
50,47,0,1.000000
51,32,0,1.000000
51,36,0,1.000000
51,38,0,1.000000
51,49,0,1.000000
52,51,0,1.000000
0,4,0,1.000000
0,8,0,1.000000
0,1,0,1.000000
3,0,0,1.000000
6,0,0,1.000000
2,0,0,1.000000
2,1,1,1.000000
2,5,1,1.000000
3,4,1,1.000000
3,7,1,1.000000
5,1,1,1.000000
5,5,1,1.000000
6,8,1,1.000000
6,9,1,1.000000
6,11,1,1.000000
6,12,1,1.000000
6,15,1,1.000000
6,19,1,1.000000
6,23,1,1.000000
7,4,1,1.000000
7,7,1,1.000000
9,8,1,1.000000
9,9,1,1.000000
9,11,1,1.000000
9,12,1,1.000000
9,15,1,1.000000
9,19,1,1.000000
9,23,1,1.000000
10,8,1,1.000000
10,9,1,1.000000
10,11,1,1.000000
10,12,1,1.000000
10,15,1,1.000000
10,19,1,1.000000
10,23,1,1.000000
11,20,1,1.000000
12,16,1,1.000000
13,8,1,1.000000
13,9,1,1.000000
13,11,1,1.000000
13,12,1,1.000000
13,15,1,1.000000
13,19,1,1.000000
13,23,1,1.000000
14,10,1,1.000000
15,27,1,1.000000
16,18,1,1.000000
16,24,1,1.000000
16,44,1,1.000000
17,8,1,1.000000
17,9,1,1.000000
17,11,1,1.000000
17,12,1,1.000000
17,15,1,1.000000
17,19,1,1.000000
17,23,1,1.000000
18,13,1,1.000000
19,28,1,1.000000
20,14,1,1.000000
20,22,1,1.000000
20,47,1,1.000000
21,8,1,1.000000
21,9,1,1.000000
21,11,1,1.000000
21,12,1,1.000000
21,15,1,1.000000
21,19,1,1.000000
21,23,1,1.000000
22,14,1,1.000000
22,22,1,1.000000
22,47,1,1.000000
23,31,1,1.000000
23,35,1,1.000000
23,39,1,1.000000
23,41,1,1.000000
24,18,1,1.000000
24,24,1,1.000000
24,44,1,1.000000
25,8,1,1.000000
25,9,1,1.000000
25,11,1,1.000000
25,12,1,1.000000
25,15,1,1.000000
25,19,1,1.000000
25,23,1,1.000000
26,21,1,1.000000
27,36,1,1.000000
28,32,1,1.000000
29,17,1,1.000000
30,26,1,1.000000
30,40,1,1.000000
31,45,1,1.000000
32,30,1,1.000000
32,34,1,1.000000
32,38,1,1.000000
32,51,1,1.000000
33,25,1,1.000000
34,29,1,1.000000
34,42,1,1.000000
35,46,1,1.000000
36,30,1,1.000000
36,34,1,1.000000
36,38,1,1.000000
36,51,1,1.000000
37,25,1,1.000000
38,30,1,1.000000
38,34,1,1.000000
38,38,1,1.000000
38,51,1,1.000000
39,25,1,1.000000
40,36,1,1.000000
41,49,1,1.000000
42,32,1,1.000000
43,25,1,1.000000
44,37,1,1.000000
44,48,1,1.000000
45,18,1,1.000000
45,24,1,1.000000
45,44,1,1.000000
46,14,1,1.000000
46,22,1,1.000000
46,47,1,1.000000
47,33,1,1.000000
47,50,1,1.000000
48,45,1,1.000000
49,30,1,1.000000
49,34,1,1.000000
49,38,1,1.000000
49,51,1,1.000000
50,46,1,1.000000
51,43,1,1.000000
51,52,1,1.000000
52,49,1,1.000000
4,0,1,1.000000
0,3,1,1.000000
0,6,1,1.000000
0,2,1,1.000000
8,0,1,1.000000
1,0,1,1.000000
1,4,2,1.000000
1,8,2,1.000000
2,3,2,1.000000
2,6,2,1.000000
5,7,2,1.000000
5,9,2,1.000000
5,10,2,1.000000
5,11,2,1.000000
5,14,2,1.000000
5,20,2,1.000000
5,22,2,1.000000
6,3,2,1.000000
6,6,2,1.000000
8,4,2,1.000000
8,8,2,1.000000
9,7,2,1.000000
9,9,2,1.000000
9,10,2,1.000000
9,11,2,1.000000
9,14,2,1.000000
9,20,2,1.000000
9,22,2,1.000000
10,21,2,1.000000
11,15,2,1.000000
12,7,2,1.000000
12,9,2,1.000000
12,10,2,1.000000
12,11,2,1.000000
12,14,2,1.000000
12,20,2,1.000000
12,22,2,1.000000
13,7,2,1.000000
13,9,2,1.000000
13,10,2,1.000000
13,11,2,1.000000
13,14,2,1.000000
13,20,2,1.000000
13,22,2,1.000000
14,26,2,1.000000
15,19,2,1.000000
15,23,2,1.000000
15,47,2,1.000000
16,7,2,1.000000
16,9,2,1.000000
16,10,2,1.000000
16,11,2,1.000000
16,14,2,1.000000
16,20,2,1.000000
16,22,2,1.000000
17,13,2,1.000000
18,7,2,1.000000
18,9,2,1.000000
18,10,2,1.000000
18,11,2,1.000000
18,14,2,1.000000
18,20,2,1.000000
18,22,2,1.000000
19,12,2,1.000000
20,27,2,1.000000
21,17,2,1.000000
21,25,2,1.000000
21,46,2,1.000000
22,30,2,1.000000
22,36,2,1.000000
22,38,2,1.000000
22,40,2,1.000000
23,19,2,1.000000
23,23,2,1.000000
23,47,2,1.000000
24,7,2,1.000000
24,9,2,1.000000
24,10,2,1.000000
24,11,2,1.000000
24,14,2,1.000000
24,20,2,1.000000
24,22,2,1.000000
25,17,2,1.000000
25,25,2,1.000000
25,46,2,1.000000
26,37,2,1.000000
27,31,2,1.000000
28,16,2,1.000000
29,18,2,1.000000
30,44,2,1.000000
31,33,2,1.000000
31,35,2,1.000000
31,39,2,1.000000
31,50,2,1.000000
32,24,2,1.000000
33,29,2,1.000000
33,43,2,1.000000
34,24,2,1.000000
35,28,2,1.000000
35,41,2,1.000000
36,45,2,1.000000
37,33,2,1.000000
37,35,2,1.000000
37,39,2,1.000000
37,50,2,1.000000
38,24,2,1.000000
39,33,2,1.000000
39,35,2,1.000000
39,39,2,1.000000
39,50,2,1.000000
40,48,2,1.000000
41,31,2,1.000000
42,24,2,1.000000
43,37,2,1.000000
44,19,2,1.000000
44,23,2,1.000000
44,47,2,1.000000
45,17,2,1.000000
45,25,2,1.000000
45,46,2,1.000000
46,32,2,1.000000
46,49,2,1.000000
47,34,2,1.000000
47,51,2,1.000000
48,33,2,1.000000
48,35,2,1.000000
48,39,2,1.000000
48,50,2,1.000000
49,45,2,1.000000
50,42,2,1.000000
50,52,2,1.000000
51,44,2,1.000000
52,48,2,1.000000
4,0,2,1.000000
0,1,2,1.000000
0,5,2,1.000000
0,2,2,1.000000
7,0,2,1.000000
3,0,2,1.000000
3,2,3,1.000000
3,6,3,1.000000
4,1,3,1.000000
4,8,3,1.000000
6,2,3,1.000000
6,6,3,1.000000
7,5,3,1.000000
7,9,3,1.000000
7,12,3,1.000000
7,13,3,1.000000
7,16,3,1.000000
7,18,3,1.000000
7,24,3,1.000000
8,1,3,1.000000
8,8,3,1.000000
9,5,3,1.000000
9,9,3,1.000000
9,12,3,1.000000
9,13,3,1.000000
9,16,3,1.000000
9,18,3,1.000000
9,24,3,1.000000
10,5,3,1.000000
10,9,3,1.000000
10,12,3,1.000000
10,13,3,1.000000
10,16,3,1.000000
10,18,3,1.000000
10,24,3,1.000000
